date,channel,campaign,ad_set,creative,impressions,clicks,spend,conversions,orders,revenue,cogs,returns,returned_value,new_customers,returning_customers,ctr,cvr,aov,cac,roas,profit,funnel_step
2025-11-06,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,828,39,22.34,4,4,207.59,117.27,0,0.0,2,2,0.0471,0.1026,51.9,5.58,9.29,67.98,total
2025-11-06,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,487,37,23.85,7,7,407.64,260.93,0,0.0,3,4,0.076,0.1892,58.23,3.41,17.09,122.86,total
2025-11-06,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,3834,37,5.77,0,0,0.0,0.0,0,0.0,0,0,0.0097,0.0,29.5,,0.0,-5.77,total
2025-11-06,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,3784,63,11.43,0,0,0.0,0.0,0,0.0,0,0,0.0166,0.0,37.74,,0.0,-11.43,total
2025-11-06,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,3797,58,11.12,1,1,25.24,12.98,0,0.0,0,1,0.0153,0.0172,25.24,11.12,2.27,1.14,total
2025-11-06,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,3005,60,12.59,2,2,78.99,43.03,0,0.0,0,2,0.02,0.0333,39.5,6.29,6.27,23.37,total
2025-11-06,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,2269,40,7.94,0,0,0.0,0.0,0,0.0,0,0,0.0176,0.0,29.85,,0.0,-7.94,total
2025-11-06,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR2,3566,64,10.59,2,2,83.31,42.4,0,0.0,0,2,0.0179,0.0312,41.65,5.29,7.87,30.32,total
2025-11-06,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR1,3443,25,4.53,0,0,0.0,0.0,0,0.0,0,0,0.0073,0.0,34.98,,0.0,-4.53,total
2025-11-06,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR2,1770,24,4.62,1,1,30.78,14.65,0,0.0,0,1,0.0136,0.0417,30.78,4.62,6.66,11.51,total
2025-11-06,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR1,2771,27,6.0,0,0,0.0,0.0,0,0.0,0,0,0.0097,0.0,45.93,,0.0,-6.0,total
2025-11-06,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,2518,27,5.72,0,0,0.0,0.0,0,0.0,0,0,0.0107,0.0,28.84,,0.0,-5.72,total
2025-11-06,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,2161,53,10.8,0,0,0.0,0.0,0,0.0,0,0,0.0245,0.0,34.45,,0.0,-10.8,total
2025-11-06,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,3318,59,12.47,2,2,80.2,43.33,0,0.0,1,1,0.0178,0.0339,40.1,6.24,6.43,24.4,total
2025-11-07,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,3093,54,17.05,1,1,44.8,17.59,0,0.0,0,1,0.0175,0.0185,44.8,17.05,2.63,10.16,total
2025-11-07,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,3074,43,12.44,2,2,92.8,30.22,0,0.0,0,2,0.014,0.0465,46.4,6.22,7.46,50.14,total
2025-11-07,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,2217,42,13.41,1,1,48.65,24.28,0,0.0,0,1,0.0189,0.0238,48.65,13.41,3.63,10.96,total
2025-11-07,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,3188,65,20.63,1,1,51.14,22.98,0,0.0,0,1,0.0204,0.0154,51.14,20.63,2.48,7.53,total
2025-11-07,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,2154,65,25.36,0,0,0.0,0.0,0,0.0,0,0,0.0302,0.0,48.6,,0.0,-25.36,total
2025-11-07,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,2182,48,18.59,2,2,82.9,35.59,0,0.0,0,2,0.022,0.0417,41.45,9.29,4.46,28.72,total
2025-11-07,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR1,2920,35,14.58,0,0,0.0,0.0,0,0.0,0,0,0.012,0.0,44.97,,0.0,-14.58,total
2025-11-07,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR2,2481,56,18.48,4,4,198.57,97.38,0,0.0,2,2,0.0226,0.0714,49.64,4.62,10.75,82.71,total
2025-11-07,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR1,2738,49,15.42,1,1,38.65,20.89,0,0.0,1,0,0.0179,0.0204,38.65,15.42,2.51,2.34,total
2025-11-07,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR2,2052,36,9.84,0,0,0.0,0.0,0,0.0,0,0,0.0175,0.0,46.47,,0.0,-9.84,total
2025-11-07,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR1,2628,54,18.18,2,2,103.05,52.78,0,0.0,1,1,0.0205,0.037,51.52,9.09,5.67,32.09,total
2025-11-07,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR2,2833,61,19.71,3,3,133.45,61.64,0,0.0,1,2,0.0215,0.0492,44.48,6.57,6.77,52.1,total
2025-11-07,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR1,1884,69,38.85,2,2,100.82,38.77,0,0.0,0,2,0.0366,0.029,50.41,19.43,2.6,23.2,total
2025-11-07,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR2,1703,66,33.84,4,4,266.3,104.6,0,0.0,0,4,0.0388,0.0606,66.58,8.46,7.87,127.86,total
2025-11-07,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR1,1173,47,27.54,1,1,65.48,31.18,0,0.0,0,1,0.0401,0.0213,65.48,27.54,2.38,6.76,total
2025-11-07,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR2,943,33,19.29,0,0,0.0,0.0,0,0.0,0,0,0.035,0.0,70.42,,0.0,-19.29,total
2025-11-07,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR1,1385,54,25.55,4,4,251.15,81.42,0,0.0,1,3,0.039,0.0741,62.79,6.39,9.83,144.18,total
2025-11-07,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR2,1269,49,20.8,4,4,185.28,85.37,0,0.0,1,3,0.0386,0.0816,46.32,5.2,8.91,79.11,total
2025-11-07,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR1,2322,90,37.79,2,2,133.16,64.08,0,0.0,1,1,0.0388,0.0222,66.58,18.89,3.52,31.29,total
2025-11-07,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR2,1529,59,26.91,5,5,285.05,121.85,0,0.0,2,3,0.0386,0.0847,57.01,5.38,10.59,136.29,total
2025-11-07,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR1,1408,47,20.2,3,3,168.94,64.02,0,0.0,0,3,0.0334,0.0638,56.31,6.73,8.36,84.72,total
2025-11-07,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR2,1629,70,30.93,5,5,253.15,88.1,0,0.0,1,4,0.043,0.0714,50.63,6.19,8.18,134.12,total
2025-11-07,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR1,1620,51,25.84,4,4,232.79,90.77,0,0.0,1,3,0.0315,0.0784,58.2,6.46,9.01,116.18,total
2025-11-07,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR2,1770,79,42.67,1,1,51.74,23.37,0,0.0,0,1,0.0446,0.0127,51.74,42.67,1.21,-14.3,total
2025-11-07,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR1,806,42,28.05,7,7,390.49,194.63,0,0.0,3,4,0.0521,0.1667,55.78,4.01,13.92,167.81,total
2025-11-07,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR2,1070,77,43.77,11,11,570.93,300.02,0,0.0,4,7,0.072,0.1429,51.9,3.98,13.04,227.14,total
2025-11-07,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR1,829,44,25.91,9,9,535.02,238.24,0,0.0,2,7,0.0531,0.2045,59.45,2.88,20.65,270.87,total
2025-11-07,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR2,1152,61,33.84,6,6,317.59,142.03,0,0.0,2,4,0.053,0.0984,52.93,5.64,9.39,141.72,total
2025-11-07,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR1,900,58,36.55,7,7,363.13,161.59,0,0.0,3,4,0.0644,0.1207,51.88,5.22,9.94,164.99,total
2025-11-07,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR2,1023,69,34.64,7,7,299.85,150.6,0,0.0,4,3,0.0674,0.1014,42.84,4.95,8.66,114.61,total
2025-11-07,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR1,734,43,26.51,2,2,121.65,64.35,0,0.0,0,2,0.0586,0.0465,60.82,13.26,4.59,30.79,total
2025-11-07,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR2,799,46,23.56,2,2,122.79,51.76,0,0.0,0,2,0.0576,0.0435,61.39,11.78,5.21,47.47,total
2025-11-07,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR1,923,35,19.81,2,2,105.42,57.08,0,0.0,1,1,0.0379,0.0571,52.71,9.9,5.32,28.53,total
2025-11-07,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR2,1112,97,67.02,10,10,500.17,256.07,0,0.0,6,4,0.0872,0.1031,50.02,6.7,7.46,177.08,total
2025-11-07,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,904,32,15.95,6,6,343.87,174.49,0,0.0,0,6,0.0354,0.1875,57.31,2.66,21.56,153.43,total
2025-11-07,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,1183,68,37.09,5,5,322.64,144.55,0,0.0,1,4,0.0575,0.0735,64.53,7.42,8.7,141.0,total
2025-11-07,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,3849,47,8.7,0,0,0.0,0.0,0,0.0,0,0,0.0122,0.0,35.69,,0.0,-8.7,total
2025-11-07,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,3442,45,8.35,2,2,74.48,37.1,0,0.0,1,1,0.0131,0.0444,37.24,4.17,8.92,29.03,total
2025-11-07,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,2883,32,6.64,0,0,0.0,0.0,0,0.0,0,0,0.0111,0.0,42.77,,0.0,-6.64,total
2025-11-07,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,2952,61,13.84,3,3,91.16,54.79,0,0.0,0,3,0.0207,0.0492,30.39,4.61,6.59,22.53,total
2025-11-07,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,1865,22,4.39,0,0,0.0,0.0,0,0.0,0,0,0.0118,0.0,28.06,,0.0,-4.39,total
2025-11-07,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR2,2637,36,6.93,2,2,67.49,35.71,0,0.0,1,1,0.0137,0.0556,33.74,3.46,9.74,24.85,total
2025-11-07,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR1,3164,48,11.02,5,5,184.0,83.27,0,0.0,1,4,0.0152,0.1042,36.8,2.2,16.7,89.71,total
2025-11-07,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR2,3369,27,5.66,0,0,0.0,0.0,0,0.0,0,0,0.008,0.0,27.76,,0.0,-5.66,total
2025-11-07,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR1,3102,50,8.99,2,2,66.56,35.59,0,0.0,1,1,0.0161,0.04,33.28,4.5,7.4,21.98,total
2025-11-07,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,2663,46,8.58,2,2,69.0,33.21,0,0.0,1,1,0.0173,0.0435,34.5,4.29,8.04,27.21,total
2025-11-07,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,2830,44,7.72,3,3,100.89,52.05,0,0.0,2,1,0.0155,0.0682,33.63,2.57,13.07,41.12,total
2025-11-07,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,2287,22,5.09,1,1,31.02,17.79,0,0.0,0,1,0.0096,0.0455,31.02,5.09,6.09,8.14,total
2025-11-08,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,2286,19,6.22,1,1,42.59,17.96,0,0.0,0,1,0.0083,0.0526,42.59,6.22,6.85,18.41,total
2025-11-08,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,2634,49,18.5,0,0,0.0,0.0,0,0.0,0,0,0.0186,0.0,51.67,,0.0,-18.5,total
2025-11-08,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,1583,42,15.03,1,1,42.31,17.79,0,0.0,0,1,0.0265,0.0238,42.31,15.03,2.82,9.49,total
2025-11-08,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,2754,52,16.03,2,2,77.33,35.58,0,0.0,1,1,0.0189,0.0385,38.66,8.02,4.82,25.72,total
2025-11-08,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,2600,73,26.95,4,4,152.73,61.9,0,0.0,1,3,0.0281,0.0548,38.18,6.74,5.67,63.88,total
2025-11-08,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,2598,45,13.74,1,1,44.31,19.79,0,0.0,0,1,0.0173,0.0222,44.31,13.74,3.22,10.78,total
2025-11-08,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR1,1838,48,18.52,1,1,45.52,24.5,0,0.0,0,1,0.0261,0.0208,45.52,18.52,2.46,2.5,total
2025-11-08,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR2,2223,66,24.73,2,2,79.6,38.68,0,0.0,0,2,0.0297,0.0303,39.8,12.37,3.22,16.19,total
2025-11-08,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR1,1438,38,11.62,0,0,0.0,0.0,0,0.0,0,0,0.0264,0.0,42.33,,0.0,-11.62,total
2025-11-08,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR2,2926,44,15.31,2,2,90.74,41.65,0,0.0,0,2,0.015,0.0455,45.37,7.66,5.93,33.78,total
2025-11-08,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR1,3251,68,24.75,3,3,146.17,81.92,0,0.0,1,2,0.0209,0.0441,48.72,8.25,5.91,39.5,total
2025-11-08,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR2,2309,50,16.14,4,4,151.6,75.42,0,0.0,0,4,0.0217,0.08,37.9,4.04,9.39,60.04,total
2025-11-08,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR1,1610,92,49.13,5,5,270.9,115.35,0,0.0,2,3,0.0571,0.0543,54.18,9.83,5.51,106.42,total
2025-11-08,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR2,2138,65,34.19,3,3,160.42,49.58,0,0.0,1,2,0.0304,0.0462,53.47,11.4,4.69,76.65,total
2025-11-08,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR1,1714,58,37.6,2,2,101.32,41.05,0,0.0,1,1,0.0338,0.0345,50.66,18.8,2.69,22.67,total
2025-11-08,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR2,1798,60,33.55,3,3,196.33,63.8,0,0.0,1,2,0.0334,0.05,65.44,11.18,5.85,98.98,total
2025-11-08,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR1,1610,73,39.51,3,3,161.54,70.1,0,0.0,0,3,0.0453,0.0411,53.85,13.17,4.09,51.93,total
2025-11-08,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR2,2080,48,25.35,5,5,320.83,136.64,0,0.0,1,4,0.0231,0.1042,64.17,5.07,12.66,158.84,total
2025-11-08,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR1,1908,58,36.38,5,5,318.04,114.47,0,0.0,2,3,0.0304,0.0862,63.61,7.28,8.74,167.19,total
2025-11-08,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR2,1370,30,12.24,3,3,192.97,66.36,0,0.0,1,2,0.0219,0.1,64.32,4.08,15.77,114.37,total
2025-11-08,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR1,1201,32,15.77,3,3,162.0,67.76,0,0.0,1,2,0.0266,0.0938,54.0,5.26,10.27,78.47,total
2025-11-08,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR2,1453,57,26.86,1,1,48.59,18.42,0,0.0,1,0,0.0392,0.0175,48.59,26.86,1.81,3.31,total
2025-11-08,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR1,1658,61,27.13,2,2,109.36,41.32,0,0.0,1,1,0.0368,0.0328,54.68,13.56,4.03,40.91,total
2025-11-08,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR2,1329,32,14.14,1,1,59.92,18.67,0,0.0,0,1,0.0241,0.0312,59.92,14.14,4.24,27.11,total
2025-11-08,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR1,678,42,26.6,6,6,370.52,181.5,0,0.0,0,6,0.0619,0.1429,61.75,4.43,13.93,162.42,total
2025-11-08,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR2,997,78,50.54,9,9,508.1,256.23,0,0.0,4,5,0.0782,0.1154,56.46,5.62,10.05,201.33,total
2025-11-08,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR1,659,45,32.7,4,4,255.44,134.83,0,0.0,1,3,0.0683,0.0889,63.86,8.18,7.81,87.91,total
2025-11-08,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR2,930,95,49.86,13,13,798.74,418.05,0,0.0,3,10,0.1022,0.1368,61.44,3.84,16.02,330.83,total
2025-11-08,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR1,979,63,39.82,8,8,408.68,221.35,0,0.0,1,7,0.0644,0.127,51.08,4.98,10.26,147.51,total
2025-11-08,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR2,814,33,22.07,1,1,58.78,28.61,0,0.0,0,1,0.0405,0.0303,58.78,22.07,2.66,8.1,total
2025-11-08,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR1,877,35,20.27,2,2,108.42,51.54,0,0.0,1,1,0.0399,0.0571,54.21,10.13,5.35,36.61,total
2025-11-08,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR2,927,52,30.26,8,8,380.48,197.86,0,0.0,3,5,0.0561,0.1538,47.56,3.78,12.57,152.36,total
2025-11-08,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR1,627,24,14.55,4,4,250.4,135.69,0,0.0,2,2,0.0383,0.1667,62.6,3.64,17.21,100.16,total
2025-11-08,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR2,677,65,32.7,5,5,249.22,115.75,0,0.0,1,4,0.096,0.0769,49.84,6.54,7.62,100.77,total
2025-11-08,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,855,59,38.25,5,5,218.0,116.98,0,0.0,1,4,0.069,0.0847,43.6,7.65,5.7,62.77,total
2025-11-08,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,875,78,33.04,5,5,323.55,162.44,0,0.0,1,4,0.0891,0.0641,64.71,6.61,9.79,128.07,total
2025-11-08,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,3601,76,13.29,2,2,69.48,33.57,0,0.0,1,1,0.0211,0.0263,34.74,6.64,5.23,22.62,total
2025-11-08,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,3471,58,12.11,2,2,53.82,29.14,0,0.0,1,1,0.0167,0.0345,26.91,6.05,4.44,12.57,total
2025-11-08,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,2406,28,4.53,2,2,56.02,28.36,0,0.0,0,2,0.0116,0.0714,28.01,2.27,12.37,23.13,total
2025-11-08,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,2491,31,7.83,0,0,0.0,0.0,0,0.0,0,0,0.0124,0.0,37.34,,0.0,-7.83,total
2025-11-08,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,2087,31,5.33,0,0,0.0,0.0,0,0.0,0,0,0.0149,0.0,31.43,,0.0,-5.33,total
2025-11-08,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR2,3635,58,11.93,0,0,0.0,0.0,0,0.0,0,0,0.016,0.0,37.08,,0.0,-11.93,total
2025-11-08,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR1,3075,58,10.68,1,1,44.89,22.9,0,0.0,0,1,0.0189,0.0172,44.89,10.68,4.2,11.31,total
2025-11-08,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR2,3021,53,9.72,0,0,0.0,0.0,0,0.0,0,0,0.0175,0.0,34.09,,0.0,-9.72,total
2025-11-08,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR1,2364,33,6.04,0,0,0.0,0.0,0,0.0,0,0,0.014,0.0,35.32,,0.0,-6.04,total
2025-11-08,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,3497,84,16.23,3,3,119.03,48.44,0,0.0,0,3,0.024,0.0357,39.68,5.41,7.33,54.36,total
2025-11-08,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,2785,47,9.08,1,1,43.12,18.88,0,0.0,0,1,0.0169,0.0213,43.12,9.08,4.75,15.16,total
2025-11-08,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,3411,39,9.05,2,2,79.93,39.31,0,0.0,1,1,0.0114,0.0513,39.96,4.53,8.83,31.57,total
2025-11-09,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,2248,69,21.97,2,2,103.03,40.55,0,0.0,0,2,0.0307,0.029,51.52,10.98,4.69,40.51,total
2025-11-09,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,2625,48,15.01,4,4,165.53,70.35,0,0.0,2,2,0.0183,0.0833,41.38,3.75,11.03,80.17,total
2025-11-09,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,2938,74,23.28,1,1,33.16,14.96,0,0.0,1,0,0.0252,0.0135,33.16,23.28,1.42,-5.08,total
2025-11-09,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,1822,18,4.95,0,0,0.0,0.0,0,0.0,0,0,0.0099,0.0,48.22,,0.0,-4.95,total
2025-11-09,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,2451,39,12.92,2,2,72.67,27.55,0,0.0,0,2,0.0159,0.0513,36.34,6.46,5.62,32.2,total
2025-11-09,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,2088,23,10.03,0,0,0.0,0.0,0,0.0,0,0,0.011,0.0,46.55,,0.0,-10.03,total
2025-11-09,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR1,3108,43,12.32,2,2,84.31,37.39,0,0.0,1,1,0.0138,0.0465,42.16,6.16,6.84,34.6,total
2025-11-09,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR2,2354,50,16.8,1,1,53.96,20.84,0,0.0,0,1,0.0212,0.02,53.96,16.8,3.21,16.32,total
2025-11-09,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR1,2824,43,14.48,2,2,85.85,33.85,0,0.0,1,1,0.0152,0.0465,42.92,7.24,5.93,37.52,total
2025-11-09,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR2,2888,46,12.21,4,4,193.67,82.06,0,0.0,0,4,0.0159,0.087,48.42,3.05,15.86,99.4,total
2025-11-09,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR1,2666,48,22.76,4,4,212.11,104.09,0,0.0,1,3,0.018,0.0833,53.03,5.69,9.32,85.26,total
2025-11-09,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR2,3296,51,18.35,0,0,0.0,0.0,0,0.0,0,0,0.0155,0.0,42.12,,0.0,-18.35,total
2025-11-09,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR1,1751,62,23.98,2,2,152.46,64.14,0,0.0,0,2,0.0354,0.0323,76.23,11.99,6.36,64.34,total
2025-11-09,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR2,694,19,8.67,0,0,0.0,0.0,0,0.0,0,0,0.0274,0.0,55.28,,0.0,-8.67,total
